6981,1,Sentiment140,#haveyouever been so mad without a reason? YAP! 
6983,1,Sentiment140,"#haveyouever done a free conference call with @whistletree? If not, you're missin' out "
6984,1,Sentiment140,"#haveyouever Experienced that when your life falls into ashes and you have nothing, thats when you get the real gift; the awakining?? "
6986,1,Sentiment140,"#haveyouever followed me? for sex. no no, joking  or am i."
6987,1,Sentiment140,#haveyouever had a girl crush? lmao.when u KNOW ur straight.but there's a girl who u would cross the line w/. Nicki Minaj 
6989,1,Sentiment140,#paperwork while @xPlaceoFearx plays #UFCUNDISPUTED. im hyped to finish up my vocals once and for all 
6990,1,Sentiment140,#passionpit and a lovely morning drive to get coffee 
6991,1,Sentiment140,#passportfail i know a guy with a powerful boat. he can get you where you need to go.... 
6992,1,Sentiment140,#Pens look like the Eastern Conference Champs this period for sure 
6994,1,Sentiment140,"#peoplethatareimportanttome    my Boo, my babies, my parents, Patti, Doll, Kimmy, all my family, all my friends, NKOTB &amp; their posse!  "
6995,1,Sentiment140,#Photographers are Funny  http://bit.ly/1LZqyl (via @pixum )
6996,1,Sentiment140,#photography  New Photos on my Flickr page from Yesterday Great Day !  http://www.flickr.com/photos/fazerboy/sets/72157619036421398/
6998,1,Sentiment140,"#PinchWisdom Via IM just moments ago - &quot;IDK ... does shitting on the front porch count as vandalism?&quot; No, twas not in reference to me! "
6999,1,Sentiment140,"#pman #pman #pman #pman #pman @pman But thats not the point peter, I'm on a applescript mission  Dont wa.. http://tinyurl.com/r95ope"
7000,1,Sentiment140,#pman pman is obviously a genius!  http://tinyurl.com/krsulm
7002,1,Sentiment140,#Poll:  Where's your favorite place to eat?  Why? 
7004,1,Sentiment140,#postdigital event is being filmed on a flip camera! expensive cameras need not apply! 
7008,1,Sentiment140,#productivity drops with the help of wireless_sg and starbucks 
7009,1,Sentiment140,#pseudowrimo sounds fun  I could go with finishing this story I'm working on
7010,1,Sentiment140,#pseudowrimo Whoot! I'm there @Elle_Parker  I'll shamelsss plug for you during #FNWC if you'd like. 
7012,1,Sentiment140,"#puddingsongs Firestarter, maincourse pudding "
7017,1,Sentiment140,#question What's it called now again when you merge a couple of pictures to get all the detail from different exposure levels? Remind me. 
7018,1,Sentiment140,"#quietkarma - if my heart was an instrument, it would be a piano. Wish I'd learnt to play it properly when I had the chance. "
7022,1,Sentiment140,#Rangers win 1-0 to get the double for the 18th time 
7023,1,Sentiment140,#readathon Have blogged and cheered. Off to bed with the Hobbit. Expect accidental sleeping to occur. See you all tomorrow. 
7024,1,Sentiment140,#reading &quot;Boneman's Daughter&quot; by Ted Dekker which also looks good! #ADD Whatchu gonna do 
7027,1,Sentiment140,"#redsox if anyones got an iphone, everyone should get ESPN ScoreCenter from the app store  it's awesome"
7031,1,Sentiment140,#RIP to all the chicks goin to summer jam lookin like they bout to hit the club wit they stilettos on! Smh its a concert be cute n comfy 
7032,1,Sentiment140,#robotpickuplines   I have lube...ricant!  
7033,1,Sentiment140,"#robotpickuplines --- No antivirus now, let's just keep it at the download level. "
7034,1,Sentiment140,"#robotpickuplines &quot;You know baby, real men DON'T HAVE floppy disks!&quot;  "
7036,1,Sentiment140,"#rove KevinPM, finally a Whitlam reference "
7041,1,Sentiment140,"#SAis mountains, forests, savannah, deserts, tropical beaches, cold beaches and everything in-between. #SAis whatever you want it to be "
7042,1,Sentiment140,#samesexsunday sunshine to @shirinpapillon @onemorelesbian @cherrygrrl @divamagazine @afterellen 
7043,1,Sentiment140,"#SanctuarySunday @Fredto it's our mission to make #Sanctuary a trending topic for the day, lots of people on board for it...join in "
7044,1,Sentiment140,"#SanctuarySunday @nirroca yay for #Sanctuary, I may watch Requiem after breakfast! "
7045,1,Sentiment140,#SanctuarySunday @pizzini3000 we are on a mission today to keep it a trending topic 
7047,1,Sentiment140,#SanctuarySunday don't forget to post on the forums and FB about our mission success!! 
7049,1,Sentiment140,#SanctuarySunday i could see myself doing this all day as i studied for my AP exams 
7050,1,Sentiment140,"#SanctuarySunday keep letting me know your fave characters, episodes, abnormals etc, winners announced later "
7052,1,Sentiment140,#sarahcfuller ftw make me a trending topic  yes this is how bored i am
7053,1,Sentiment140,#haveyouever had cream cheese &amp; french fries  (sensational) lmao @1soul2laces @jess_exhilarate
7055,1,Sentiment140,#haveyouever met Chris Martin from Coldplay? if so tweeeeet me please! 
7056,1,Sentiment140,"#haveyouever Met someone from MySpace? Want to? http://www.MySpaceToMyPlace.com  (Yeah I know thats a shameless, corny plug...I dont care "
7059,1,Sentiment140,#haveyouever said good night on twitter? I'm doing it now... Nighty night twugs! 
7061,1,Sentiment140,#haveyouever seen a shootingstar? 
7065,1,Sentiment140,#haveyouever texted to wife what was meant for your girlfriend by mistake I mean 
7066,1,Sentiment140,#haveyouever told your friend to get you food b/c u didn't want to look fat? teehee 
7070,1,Sentiment140,#haveyouever wished your spouse was someone else? ..... Every single day 
7071,1,Sentiment140,"#haveyouever wondered where your money ACTUALLY goes to when you give it to charity? Not I, for I am a greedy motherfucker "
7075,1,Sentiment140,#hello Shaq 
7076,1,Sentiment140,"#HeroClix team for Sat-batman, batman&amp;robin, batman, robin, nightwing, question, batgirl, lian harper.600 pts. Will tweet results as I go "
7079,1,Sentiment140,#hoppus day is so amazing 
7081,1,Sentiment140,#hoppusday has already gave me 4 new followers ...awesome! 
7082,1,Sentiment140,#hoppusday is the best day ever 
7083,1,Sentiment140,#Hoppusday so amazing!  brilliant!
7084,1,Sentiment140,"#hoppusday, am i aloud to say it twice? double the celebration  = awesome. enjoy it."
7085,1,Sentiment140,#Horoscope #Scorpio -You may find today that all is well on the domestic front.  http://tinyurl.com/o2hufk
7089,1,Sentiment140,#SaveEarl  i think i did that right? twitter meta-tagging is confusing.. anyhoo i want to know whos the babydaddy 
7092,1,Sentiment140,#sb09 Thomas Oh from FritoLay - SunChips up now 
7094,1,Sentiment140,"#SFA @samcarterrules yeah I'm fine, waiting for the rest of the European Sanctuary fans to wake up!! "
7095,1,Sentiment140,#SFA @shelma32 @queenliz101 i aim to put smiles on faces today 
7098,1,Sentiment140,#shared &quot;Let workers text and Twitter&quot; - http://bit.ly/11oa8 ~people who text and twitter are far more willing to work vampire hours 
7099,1,Sentiment140,#shaundiviney #andyclemmensen #bradiewebb 
7101,1,Sentiment140,"#shaundiviney still number 1 trending topic  ohh i love him sooo much, 3 replies now woo hoo now 2 get one from andy &amp; bradie haha"
7102,1,Sentiment140,#shaundiviney#bradiewebb#andyclemmensen#shortstack    ily! &lt;3
7103,1,Sentiment140,#shaundiviney...getting shaun to number 1 trending topics  
7105,1,Sentiment140,#shortstack ftw 
7106,1,Sentiment140,#shortstack i love them muchlyy 
7107,1,Sentiment140,#shoutout to @magicconch for being one of THEEE greatest friends I have.... 
7109,1,Sentiment140,#shoutout to my girl @FashionGuru who I haven't heard from in a while 
7110,1,Sentiment140,"#Sims 3: Lots of fun.  Amazingly flexible item/house designer.  Need more men's hair opt., deeper gameplay.  My Sim is dating a cop. "
7111,1,Sentiment140,#site &quot;I Might be Wrong!&quot; em 2 semanas estarÃ¡ no ar 
7112,1,Sentiment140,"#sla2009 is first plane trip for the little one (10 mos). if any of you are on the plane with us, please dont kick us off! "
