6977,0,Sentiment140,#haveyouever been grossed out by naked old man in the locker room at the gym  omg
6978,0,Sentiment140,#haveyouever been overworked yet underpaid? &amp; #haveyouever not complained b'coz you are afraid to lose your job 
6979,0,Sentiment140,#haveyouever been scared cus someone tweeted the world would evaporate in 2012 
6980,0,Sentiment140,#haveyouever been so excited to have finally hit 300 followers only to look and see someone unfollowed and now you're at 299 again? 
6982,0,Sentiment140,#haveyouever been told to not swear so much by @Swear_bot 
6985,0,Sentiment140,#haveyouever felt like u cant function bc u didn't have coffee 
6988,0,Sentiment140,#Pakistan Army Chief takes a ride of F16. Menno ve chootaa chae da aay.. mai ve F16 da chhoota laina aay 
6993,0,Sentiment140,#pentax DA70mm f/2.4 2buy)||(!(2buy))=!?; tough equation 
6997,0,Sentiment140,#Photoshop - #Wine - #Ubuntu = not so good combination 
7001,0,Sentiment140,#podcampaz planning meeting starts in 25 at UAT. @izzyvideo is on his way but I'm home with the kids/cleaning house.  
7003,0,Sentiment140,"#poopininthenoog i took some Imodium so i wouldn't have to poop in court. BUT, I had to poop in court and now I can't poop at all "
7005,0,Sentiment140,#potheadrule #107 - Never put a bong down on the carpet  *picks up shards of broken ash-catcher* at least the main part withstood the fall
7006,0,Sentiment140,"#primaverasound Report:Liars Liars and Deerhunter on at the same time  I'll move to Deerhunter soon, but Liars start off well."
7007,0,Sentiment140,#Primeval won't return for a 4th season! DNW! 
7011,0,Sentiment140,#ptsw #pingthesemanticweb isn't working ...  http://pingthesemanticweb.com/
7013,0,Sentiment140,#pune Palkhi on the main roads causes a 1.5 hr delay in reaching office 
7014,0,Sentiment140,"#punetraffic Any idea what's holding up JM Rd/FC Rd oneway project? With the dividers broken up and rains, its going to get really bad "
7015,0,Sentiment140,#python fuse experiments...the only fused thing was my brain.   &quot;cannot access /mnt/other: Invalid argument&quot; #fail
7016,0,Sentiment140,#queen Seven Seas of Rhye is so underrated 
7019,0,Sentiment140,#quitsmokingdiary  5 Weeks tomorrow since giving up YAAAAAAYY!!!!               - I dont want to talk about it 
7020,0,Sentiment140,"#r2i Digital Transition, No locals  http://tinyurl.com/mcwbmf"
7021,0,Sentiment140,#randomness WTF happened 2 all the krispy kreme's in philly.. they're all gone 
7025,0,Sentiment140,#REASONSFORLEAVINGTHELASTJOB: my boss killed me on spymaster 
7026,0,Sentiment140,#reddit still down 
7028,0,Sentiment140,"#RedWIngs game, #Hawks/#Heat gm 7, and the #Cubs are on too.  Sometimes even TWO giant screens in your living room isn't enough... "
7029,0,Sentiment140,"#RG09 for the women, I'm hoping Dina will pull this off. The Williams sisters are ALWAYS contenders. Shreika isn't back to form yet "
7030,0,Sentiment140,#RihannaOfficial is gone!!! She was so fun to twit with 
7035,0,Sentiment140,#rocsocmedia Not too happy w/ dinner arrangements - three of us endet up in private dining room. #fail (via @khkremer) yep that was lame 
7037,0,Sentiment140,#Rove roflol Who's that kid with Madonna .. Green Day comment on Rove 
7038,0,Sentiment140,#Royals can't buy a win. 
7039,0,Sentiment140,"#Rugby #Lions Just watched highlights of the Super 14 final, I am worried, very worried. The Bulls looked like men, the Lions like boys "
7040,0,Sentiment140,#sad. Taking our cat to be put to sleep tomorrow. Last night tonight  http://mypict.me/4mMp
7046,0,Sentiment140,"#SanctuarySunday @sez101 yeah I know, saw a bit of one of the bodies left over in the aquarium, not nice, I love those little dudes "
7048,0,Sentiment140,"#SanctuarySunday good morning @SherryFowler keep tweeting, we've fallen from 5th place "
7051,0,Sentiment140,"#Sandy, Utah Fri 6/19 Beatlemania; Sat. 6/20 Marc Cohn at #Sandy Ampitheater 1245 E 9400 S. 8pm. I'll be listening to the amps only "
7054,0,Sentiment140,"#haveyouever loved and lost somebody? wish there was a chance to say i'm sorry..  oh, i miss you terribly."
7057,0,Sentiment140,#haveyouever noticed people who say they have â€œa great sense of humorâ€?â€¦these people never do 
7058,0,Sentiment140,"#haveyouever paid for your dates dinner? yeah, i did...  he was a cheapskate"
7060,0,Sentiment140,#haveyouever sat on a bumblebee 
7062,0,Sentiment140,#haveyouever spent hundreds of $ on Christmas gifts 4 someone who was  suppose 2 buy U a gift as well &amp; didn't recieve anything SMH  lolz
7063,0,Sentiment140,#haveyouever stepped in a tray of paint? 
7064,0,Sentiment140,"#haveyouever talked bad behind a stranger's back via twitter, and find out that that person has a twitter, and he/she replied to u with a "
7067,0,Sentiment140,#haveyouever tried mixing in peanut butter into chocolate milk?... Don't. Don't you ever do such a horrible thing. 
7068,0,Sentiment140,#haveyouever used an electric trimmer on your junk and gotten your sack skin caught in the teeth 
7069,0,Sentiment140,#haveyouever wanted to ditch some1 so bad but can't for the sake of somebody else? 
7072,0,Sentiment140,#haveyouever wondered whether all this is real or a figment of your imagination 
7073,0,Sentiment140,"#hayfever I've tried everything from 69p tablets to Â£3 ones, nothing really works  Anyone heard of the laser light treatment??"
7074,0,Sentiment140,#height of cost cutting they swtichoff AC fr half an hr everyday in my office 
7077,0,Sentiment140,"#HIN1 #SanLuis streets empty  http://www.oem.com.mx/elsoldesanluis/notas/n1144741.htm. So,when this nightmr is over Visit #San Luis Potosi"
7078,0,Sentiment140,#holidays are over aww gonna have to go to #school tomorrow! 
7080,0,Sentiment140,#hoppusday ... no longer more important than Swine Flu 
7086,0,Sentiment140,#hosteurope offline 
7087,0,Sentiment140,#House didn't like the finale  going to bed
7088,0,Sentiment140,"#howarewe 1/10 Not happy, just little things pissing me off today. Have a migraine and need to revise/work. Just hate everything today "
7090,0,Sentiment140,#SaveEarl - why they cancelling it? :'( i love that show... 
7091,0,Sentiment140,#SaveEarl They're canceling &quot;My Name Is Earl&quot;  unless we tweet a lot!!
7093,0,Sentiment140,#seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day 
7096,0,Sentiment140,"#Sfgiants game v. Marlins delayed ... Looks like it will be a 3:40 start ... Meanwhile, Life of Brian's an abomination "
7097,0,Sentiment140,#SFTW prawns yukky mush with tea even yukkier 
7100,0,Sentiment140,#shaundiviney is completely off the trending topics now.. 
7104,0,Sentiment140,#shortstack #bradiewebb #andyclemmensen #shaundiviney.sway sway baby =] &lt;3 watchin angel &lt;3 him soooo HOT!*swoon*AH he got hit 
7108,0,Sentiment140,"#shoutout to 3 o' clock. because i am sooo ready to go home  ugh, im not used to having a job. good things its only for 3 weeks."
7113,0,Sentiment140,"#SLA9 really want to read Melvin B's latest book now, sadly not got enuff Â£ to buy one for signing  off to get changed for dinner"
7115,0,Sentiment140,#smx no free wifi apparently  thats baaaaad #smxlondon
7116,0,Sentiment140,"#snl tonight, got the feeling they were unofficially saying goodbye to Hammond. 3-4 sketches, got to say &quot;live from ny&quot;, the goodnights. "
7117,0,Sentiment140,#Soccer whats going on   (Soccer live &gt; http://ustre.am/2h6G)
7120,0,Sentiment140,#Songbird doesn't let you reset the play count of a track??!?! WTF is up with that? That's such a simple feature! Back to iTunes I go 
7121,0,Sentiment140,"#Spam is out of control, all those wasted bytes  http://bit.ly/6DVpj"
7122,0,Sentiment140,#SPO Issue#69: it's NEW (REQ).....FYI level2 again 
7127,0,Sentiment140,"#Hyderabad #Flex #Camp http://groups.adobe.com/posts/93d30e01fe , wondering when new delhi will host one "
7128,0,Sentiment140,#I am really #bored #so I decided to do some #excessivehashtagusage ing. #it #is #fun but not there's not as #syrup as #waffles ...  #3d
7130,0,Sentiment140,#iadmit i can be quite shady and arrogant at times!  im very str8 4ward &amp; blunt!
7131,0,Sentiment140,#iancrawford... i miss you already 
